split,stream_id,label,size,attacker_ratio,attacker_count,score,min_w_statistic,detection_step,suspicious,distances_seen,growing_set_size
attacker,35,1,3000,1.0,3000,0.20668062146692767,0.7933193785330723,131,True,130,84
attacker,36,1,3000,1.0,3000,0.2438984852428464,0.7561015147571536,111,True,110,79
attacker,37,1,3000,1.0,3000,0.2634932866806807,0.7365067133193193,111,True,110,84
attacker,38,1,3000,1.0,3000,0.2586872120756749,0.7413127879243251,111,True,110,86
attacker,39,1,3000,1.0,3000,0.23725891366931218,0.7627410863306878,131,True,130,105
attacker,40,1,3000,1.0,3000,0.26707100445014686,0.7329289955498531,121,True,120,92
attacker,41,1,3000,1.0,3000,0.28626054603499473,0.7137394539650053,111,True,110,82
attacker,42,1,3000,1.0,3000,0.24421194816394187,0.7557880518360581,141,True,140,102
attacker,43,1,3000,1.0,3000,0.20304233593460408,0.7969576640653959,121,True,120,85
attacker,44,1,3000,1.0,3000,0.23971118421338433,0.7602888157866157,131,True,130,103
attacker,45,1,3000,1.0,3000,0.23785198673430896,0.762148013265691,131,True,130,90
attacker,46,1,3000,1.0,3000,0.2586617597646995,0.7413382402353005,111,True,110,84
attacker,47,1,3000,1.0,3000,0.23186865254156863,0.7681313474584314,111,True,110,77
attacker,48,1,3000,1.0,3000,0.23480552409428967,0.7651944759057103,111,True,110,72
attacker,49,1,3000,1.0,3000,0.20122653674999325,0.7987734632500068,111,True,110,75
